Snydall,,Richard,,d ? 1584,1559-0000,,Vicar of Normanby,,CCEd Person ID: 128561,,,
Softley,,Thomas,,fl 1577,1577,,? Churchwarden of Eglingham,,"Register 31, fol. 32 r",,,
Soleby,,William,,fl 1577,1577,,Curate of Rothbury,,CCEd Person ID: 128563,Solebye,,
Soleby,,Thomas,,d ? 1628,,,of Newcastle upon Tyne,,Register 31,Solbie,,
Somerson,,Robert,,fl 1577,1577,,Churchwarden of Muggleswick,,"Register 31, fol. 26 v",,,
Southeron,,John,,fl 1577,1577,,Churchwarden of Lamesley,,"Register 31, fol. 27 r",Sotherone,,
Southeron,,William,,fl 1577,1577,,? Parishioner of Aycliffe,,"Register 31, fol. 33 r",Sotheron,,
Southeron,,Christopher,,fl 1577,1577,,? Parishioner of Gainford,,"Register 31, fol. 33 r",Sotheron,,
Sparke,,Thomas,,d ? 1629,1584-1629,,Rector of Thurnscoe,,CCEd Person ID: 129704,Sparke,,
Sparke,,William,,fl 1577,1577,,Churchwarden of Greatham,,"Register 31, fol. 32 v",,,
Sparke,,Edward,,d ? c 1610,1577,,Churchwarden of Greatham,,"Register 31, fol. 32 v",,"Perhaps the Edward Spark, yeoman, of Greatham, whose will was made in 1609 and proved in 1610  (North East Inheritance database)",
Speede,,John,,d 1626,1578-1626,,Rector of Holme Pierrepoint,,CCEd Person ID: 129710,,,
Spence,,Roger,,fl 1577,1577,,Curate of Alnmouth,,CCEd Person ID: 129711,,,
Spendlove,,Richard,,d ? 1624,1589-1624,,Rector of Moor Monkton,,CCEd Person ID: 43997,,CCEd Record ID: 87928 also relevant for the death of an unknown rector by March 1624,
Spofforth,,Richard,,d ? 1621,1613-1621,,Rector of Barton le Street,,CCEd Person ID: 129718,,,
Spore,,Robert,,fl 1577,1577,,Churchwarden of Stamfordham,,"Register 31, fol. 29 v",,,
Spurr,,William,,d ? 1646,1589-? 1646,,Rector of Warsop,,CCEd Person ID: 128227,,,
Spurr,,Henry,,d ? 1629,1586-1629,,Rector of East Bridgford,,CCEd Person ID: 128278,Spurre,,
Squire,,John,,d ? 1616,1575-1616,,Vicar of Myton on Swale,,CCEd Person ID: 128273,,(Squiyre in CCEd); CCEd Record ID: 77223 for an unknown vicar dead by March 1617 also relevant,
Squire,,Gabriel,,d ? 1612,1594-1612,,Rector of York St Denys,,CCEd Person ID: 128274,,(Squier in CCEd),
Stacy,,Thomas,,d ? 1633,,,of Handsworth,,Register 32,,,
Stainton,,Matthew,,d ? 1636,1631-1636,,Rector of York St Cuthbert,,CCEd Person ID: 129729,,"CCEd Record ID: 87049 for death of rector by January 1636 also relevant; Preacher, York diocese, 1629",
Stainton,,Robert,,d ? 1598,c 1592-1598,,Vicar of Almondbury,,CCEd Person ID: 129738,,,
Staithbeck,,Robert,,fl 1577,1577,,Churchwarden of Sedgefield,,"Register 31, fol. 32 r",Staithbecke,,
Stancliffe,,Richard,,d ? 1594,1574-1594,,Rector of Easington,,CCEd Person ID: 127384,,,
Staner,,John,,fl 1577,1577,,? Churchwarden of Eglingham,,"Register 31, fol. 32 r",Staver?,,
Stanners,,George,,fl 1577,1577,,? Churchwarden of Ellingham,,"Register 31, fol. 31 v",Stannas,Perhaps the George Stanners whose will was made in 1602 and proved in 1611 (North East Inheritance database),
Stead,,Lawrence,,fl 1577,1577,,Churchwarden of Gateshead,,"Register 31, fol. 30 r",Stede,,
Steele,,Ralph,,fl 1577,1577,,Churchwarden of Kyloe,,"Register 31, fol. 31 r",,,
Steele,,Richard,,fl 1577,1577,,? Parishioner of Gainford,,"Register 31, fol. 33 r",,,
Stelcragge,,Michael,,fl 1577,1577,,Churchwarden of Whorlton,,"Register 31, fol. 33 r",,,
Stephenson,,John,,fl 1577,1577,,Vicar of Monk Hesleden,,CCEd Person ID: 129792,,"Perhaps not incumbent by 1590 (will of George Watson, husbandman of Monk Hesleden, proved 1590; witness Henry Wanles clerk)  (North East Inheritance database)",
Stephenson,,John,,fl 1577,1577,,Churchwarden of Medomsley,,"Register 31, fol. 27 r",,,
Still,,John,,d ? 1593,1586-1593,,Vicar of Marnham,,CCEd Person ID: 129853,,CCEd Record ID: 101197 for an unknown vicar dead by February 1594 also relevant,
Stobby,,Christopher,,fl 1577,1577,,Churchwarden of Whickham,,"Register 31, fol. 30 r",Stobbye,,
Stobby,,Christopher,,fl 1577,1577,,Churchwarden of Whickham,,"Register 31, fol. 30 v",Stobbie,,
Stock,,Alexander,,d ? 1645,1635-? 1645,,Rector of Kirk Smeaton,,CCEd Person ID: 129859,,,
Stock,,Alexander,,d ? 1626,1588-1626,,Rector of Kirk Heaton,,CCEd Person ID: 34756,Stocke,,
Stock,,Andrew,,fl 1577,1577,,Churchwarden of Hamsterley,,"Register 31, fol. 33 v",Stocke,,
Stockdale,,Gregory,,d 1618,1598-1618,,Rector of Kildale,,CCEd Person ID: 135212,,,
Stockdale,,Conan,,d ? 1578,,,"of Barmerton, Haughton, County Durham",,Register 31,Stockdell,"Forename is Conandus in Latin, for Conan or Cynan",
Stockton,,Samuel,,d 1636,1620-1636,,Vicar of Yedingham,,CCEd Person ID: 129860,,,
Stoddert,,Christopher,,fl 1577,1577,,?Churchwarden of Easington,,"Register 31, fol. 26 v",,"Not described as 'warden', but presumably listed as such",
Stoker,,John,,fl 1577,1577,,Churchwarden of Warden,,"Register 31, fol. 29 v",,Other forms of name might be Stocoe/Stokoe (North East Inheritance database),
Stoker,,George,,fl 1577,1577,,? Churchwarden of Newbrough,,"Register 31, fol. 29 v",,"Not described as 'warden', but presumably listed as such",
Stoker,,Rowland,,fl 1577,1577,,? Churchwarden of Newbrough,,"Register 31, fol. 29 v",,"Not described as 'warden', but presumably listed as such",
Storer,,Thomas,,d 1636,1587-1636,,Vicar of Ruddington,,CCEd Person ID: 117551,,,
Storer,,Robert,,fl 1577,1577,,? Churchwarden of Rothbury,,"Register 31, fol. 32 r",,,
Storey,,William,,d ? 1614,1603-1614,,Vicar of Brayton,,CCEd Person ID: 129880,Storie,(Spur in CCEd),
Storey,,Christopher,,fl 1577,1577,,? Churchwarden of Kirknewton,,"Register 31, fol. 32 r",,Storie,
Stow,,Richard,,d ? 1614,1601-1614,,Vicar of Tuxford,,CCEd Person ID: 129888,,,
Stowing,,Roger,,d ? 1609,1579-1609,,Vicar of Tadcaster,,CCEd Person ID: 129890,,,
Straker alias ?Fewler,,Elizabeth,,d ? 1632,,,of Bishop Wilton,,Register 32,,,
Street,,Stephen,,d 1602,1584-1602,,Rector of Emley,,CCEd Person ID: 129892,,,
Stringer,,Ralph,,d 1620,1572-1620,,Vicar of Easingwold,,CCEd Person ID: 34064,,,
Strother,,Thomas,,d ? 1646,1638-? 1646,,Vicar of Kirkbymoorside,,CCEd Person ID: 129894,,,
Stubbing,,Henry,,d 1598,1593-1598,,Rector of Hickling,,CCEd Person ID: 129900,,,
Suddick,,John,,d ? c 1611,1577,,Churchwarden of Billingham,,"Register 31, fol. 32 v",Suddicke,Perhaps the John Suddicke of Billingham whose will was made in 1610 and proved in 1611 (North East Inheritance database),
Summerscales,,Arthur,,d ? 1632,1600-1632,,Vicar of Gargrave,,CCEd Person ID: 128565,Somerscales,,
Surtees,,Robert,,fl 1577,1577,,Churchwarden of Durham St Nicholas,,"Register 31, fol. 27 r",Suerties,"Perhaps the Robert Surtees, mercer, of Durham St Nicholas, whose will was proved in 1618 (North East Inheritance database)",
Swaine,,James,,d 1632,1604-1632,,Vicar of Hollym,,CCEd Person ID: 129911,,,
Swan,,Robert,,fl 1577,1577,,Churchwarden of Elsdon,,"Register 31, fol. 29 r",,,
Swan,,John,,fl 1577,1577,,of Cornhill on Tweed,,"Register 31, fol. 31 r",,,
Swan,,Christopher,,fl 1577,1577,,? Churchwarden of Bamburgh,,"Register 31, fol. 31 v",,,
Swan,,Roger,,fl 1577,1577,,? Churchwarden of Whittingham,,"Register 31, fol. 32 r",,,
Sweeney,,Ralph,,fl 1577,1577,,Churchwarden of Embleton,,"Register 31, fol. 31 r",Swinney; Swynnay,,
Swift,,William,,d ? 1650,1616-0000,,Rector of South Dalton,,CCEd Person ID: 135227,,,
Swinburne,,Gilbert,,fl 1577,1577,,of Muggleswick,,"Register 31, fol. 26 v",,? Parishioner,
Swinscoe,,John,,d 1606,1585-1606,,Rector of Saundby,,CCEd Person ID: 135231,,,
Swinton,,Andrew,,fl 1577,1577,,Curate of Belford,,CCEd Person ID: 135233,,Scotus',
Sykes,,Oliver,,d ? 1620,1595-1620,,Rector of Hooton Roberts,,CCEd Person ID: 128259,,,
Sykes,,John,,d ? 1622,c 1603-1623,,Rector of Kirton,,CCEd Person ID: 32928,Sikes,,
Tallentire,,William,,fl 1565-1577,1577,,Rector of Rothbury,,CCEd Person ID: 62654,Talentire,"Rector of Bowness, 1565-1572",
Tallentire,,William,,d ? 1596,1574-? 1596,,Rector of Kirkby Overblow,,CCEd Person ID: 62654,,,
Tallentire,,John,,fl 1577,1577,,Churchwarden of Durham St Nicholas,,"Register 31, fol. 27 r",Talentyre,"Perhaps the John Tallintyre, draper of Durham, whose will was proved in 1580 (North East Inheritance database)",
Tatcham,,Edmund,,d ? 1604,1594-1604,,Vicar of Kettlewell,,CCEd Person ID: 123602,,,
Tatham,,William,,d ? 1581,1561-1581,,Vicar of Huntington,,CCEd Person ID: 123600,,,
Taylor,,Richard,,d ? 1617,1583-1617,,Vicar of Kirby Grindalythe,,CCEd Person ID: 127289,Tailor,(Roland Taylor in CCEd),
Taylor,,Lawrence,,d ? 1622,1621-1622,,Rector of Londesborough,,CCEd Person ID: 127290,,(Tailer in CCEd),
Taylor,,Christopher,,d ? 1596,1568-1596,,Vicar of Bradford,,CCEd Person ID: 127294,Tailer,,
Taylor,,George,,fl 1577,1577,,Rector of Hurworth,,CCEd Person ID: 127342,Taylour,Possibly d 1589; probate bonds for two individuals of that name exist for that year (North East Inheritance database),
Taylor,,Robert,,fl 1577,1577,,Vicar of Lesbury,,CCEd Person ID: 127351,Tailour,,
Taylor,,Timothy,,d ? 1630,1608-1630,,Vicar of Scarborough,,CCEd Person ID: 24019,,,
Taylor,,George,,d ? 1592,,,"of Doncaster Deanery, clerk",,Register 31,Tailior,,
Taylor,,George,,fl 1577,1577,,Churchwarden of Heddon on the Wall,,"Register 31, fol. 29 r",Taylour,,
Taylor,,James,,fl 1577,1577,,Churchwarden of Bywell St Peter,,"Register 31, fol. 29 v",,,
Taylor,,John,,fl 1577,1577,,Churchwarden of Woodhorn,,"Register 31, fol. 30 v",Taylour,,
Taylor,,George,,fl 1577,1577,,Churchwarden of Longhoughton,,"Register 31, fol. 31 r",Tailour,,
Taylor,,William,,fl 1577,1577,,? Churchwarden of Eglingham,,"Register 31, fol. 31 r",Taylour,,
Taylor,,George,,fl 1577,1577,,? Churchwarden of Houghton Le Spring,,"Register 31, fol. 31 v",Tailour,,
Taylor,,Robert,,fl 1577,1577,,? Churchwarden of Rothbury,,"Register 31, fol. 32 r",Taylour,,
Teasdale,,Robert,,fl 1557-c 1585,1557-? 1585,,Rector of Knarsdale,,CCEd Person ID: 123614,,"Will dated 1585, probate granted Jan 1586 (North East Inheritance database)",
Teasdale,,Anthony,,d ? 1632,1597-1632,,Rector of Burythorpe,,CCEd Person ID: 127850,Teasdall,,
Teasdale,,John,senior,fl 1577,1577,,? Churchwarden of Kirkhaugh,,"Register 31, fol. 29 v",Teasdall,"Not described as 'warden', but presumably listed as such",
Teasdale,,John,junior,fl 1577,1577,,? Churchwarden of Kirkhaugh,,"Register 31, fol. 29 v",Teasdall,"Not described as 'warden', but presumably listed as such",
Teasdale,,Thomas,,fl 1577,1577,,? Churchwarden of Kirkhaugh,,"Register 31, fol. 29 v",,"Not described as 'warden', but presumably listed as such",
Teasdale,,George,,fl 1577,1577,,Churchwarden of Slaley,,"Register 31, fol. 29 v",,,
Tempest,,Thomas,,d ? 1585,1577,,Churchwarden of Tanfield,,"Register 31, fol. 27 r",Tempeste,"Presumably the Thomas Tempest of Ewehurst, Tanfield, will proved 1585 (North East Inheritance database)",
Tennant,,Adam,,d ? 1578,,,"of Bedale, gentleman",,Register 31,,,
Tennant,,Henry,,fl 1577,1577,,of Newcastle St Nicholas,,"Register 31, fol. 29 r",,? Parishioner,
Tenny,,Richard,,d ? 1633,,,of Driffield,,Register 32,,,
Tessimond,,Thomas,,d ? 1622,1604-1622,,Vicar of Boynton,,CCEd Person ID: 24015,Tessymond,,
Tetlow,,John,,d ? 1613,1607-1613,,Vicar of Garton in Holderness,,CCEd Person ID: 123630,Tetlawe,CCEd Record ID: 77041 for the death of an unknown vicar by May 1613 also relelvant,
Tewart,,Alexander,,fl 1577,1577,,Churchwarden of Denton,,"Register 31, fol. 33 r",Tewarde,Name standardised from North East Inheritance database,
Thirkleby,,Simon,,d ? 1582,,,"of Slingsby, clerk",,Register 31,Thirklebye,,
Thompson,,John,,d ? 1620,1616-1620,,Rector of York St Denys,,CCEd Person ID: 127778,,,
Thompson,,William,,fl 1577,1577,,Curate of Denton,,CCEd Person ID: 127912,Thomson,,
Thompson,,George,,d 1616,1591-1616,,Rector of York St Margaret,,CCEd Person ID: 34728,,CCEd Record ID: 77172 for death of rector by February 1616 also relevant,
Thompson,,Edward,,fl 1577,1577,,Churchwarden of Jarrow,,"Register 31, fol. 26 v",Thomson,,
Thompson,,John,,fl 1577,1577,,Churchwarden of Ovingham,,"Register 31, fol. 29 v",Thomson,,
Thompson,,Thomas,,fl 1577,1577,,Parishioner of Gateshead,,"Register 31, fol. 30 r",Thomson,,
Thompson,,William,,fl 1577,1577,,Churchwarden of Woodhorn,,"Register 31, fol. 30 v",Thomson,,
Thompson,,Robert,,fl 1577,1577,,Churchwarden of Great Stainton,,"Register 31, fol. 32 v",Thomson,,
Thompson,,John,,fl 1577,1577,,Churchwarden of Billingham,,"Register 31, fol. 32 v",Thomson,,
Thompson,,James,,fl 1577,1577,,Parishioner of Middleton St George,,"Register 31, fol. 32 v",Thomson,,
Thompson,,William,,fl 1577,1577,,? Parishioner of Escomb,,"Register 31, fol. 33 v",Thomson,,
Thornley,,Hugh,,d ? 1597,1586-1597,,Rector of Graystoke,,CCEd Person ID: 63096,,,
Thornton,,Robert,,d ? 1645,1612-c 1645,,Rector of Birkin,,CCEd Person ID: 127729,,,
Thornton,,James,,fl 1574-c 1581,1574-c 1581,,Vicar of Darlington,,CCEd Person ID: 127731,,"Vicar of Helmsley, 1578-1592; Rector of Oswaldkirk, 1586-1593",
Thoroby,,Christopher,,fl 1577,1577,,Vicar of Stannington,,CCEd Person ID: 127745,Thorabie,,
Thorold,,Richard,,d ? 1619,1588-1619,,Vicar of Whitkirk,,CCEd Person ID: 127681,,(Richard Thomas in CCEd); CCEd Record ID: 87785 for an unknown rector dead by May 1619 also relevant,
Thrinkell,,Bernard,,fl 1577,1577,,? Parishioner of Winston,,"Register 31, fol. 33 v",,,
Thrupp,,James,,fl 1577,1577,,Churchwarden of Hartlepool,,"Register 31, fol. 32 v",Throppe,,
Thrush,,Nicholas,,d 1639,,,of Clifton,,Register 32,Throsh,,
Thurleston,,John,,d ? 1584,1577-1584,,Vicar of Felkirk,,CCEd Person ID: 127870,,,
Thursby,,John,,d ? 1587,1577,,Churchwarden of Heighington,,"Register 31, fol. 33 r",Thursbie,Perhaps the John Thursbye of Heighington whose will was made and proved in 1587 (North East Inheritance database),
Thursby,,Thomas,,fl 1577,1577,,? Parishioner of Barnard Castle,,"Register 31, fol. 33 v",Thursbye,"Perhaps the Thomas Thursbye, gentleman, of 'Wollesse', Barnard Castle, whose goods were administered in 1607 (North East Inheritance database)",
Tilson,,George,,d ? 1629,,,of York,,Register 32,,,
Tindale,,John,,fl 1577,1577,,Churchwarden of Brancepeth,,"Register 31, fol. 33 r",,,
Tinker,,Henry,,d 1584,1554-1584,,Vicar of Edwinstowe,,CCEd Person ID: 127849,,,
Todd,,Edward,,d 1640,1616-1640,,Rector of Beverley St Nicholas,,CCEd Person ID: 123911,Todd,CCEd Record ID: 87208 presumably also relevant for the death of an unknown Rector by March 1640,
Todd,,George,,d 1620,,,clerk,,Register 31,,,
Todd,,William,,fl 1577,1577,,Churchwarden of Houghton Le Spring,,"Register 31, fol. 27 r",Todde,,
Todd,,Richard,,fl 1577,1577,,Churchwarden of Seaham,,"Register 31, fol. 27 r",Todde,,
Todd,,William,,fl 1577,1577,,of Ford,,"Register 31, fol. 31 r",Todde,Presumably churchwarden,
Todd,,William,,fl 1577,1577,,? Parishioner of Escomb,,"Register 31, fol. 33 v",Todde,"Perhaps the William Tod, the elder, of Escomb, whose will was made and proved in 1582 or William Todd of Escomb whose probate bond was dated in 1592  (North East Inheritance database)",
Todderick,,Robert,,fl 1577,1577,,Churchwarden of Newcastle St Andrew,,"Register 31, fol. 29 r",Toddericke,,
Tomlinson,,Robert,,d 1624,1606-1624,,Rector of Sessay,,CCEd Person ID: 127690,,CCEd Record ID: 87965 for an unknown rector dead by January 1625 also relevant,
Tomson,,Robert,,d ? 1628,1606-1628,,Rector of Adel,,CCEd Person ID: 127750,,,
Topham,,Henry,,d ? 1608,1585-1608,,Vicar of Arncliffe,,CCEd Person ID: 127795,,,
Topham,,John,,d 1619,after 1592-1619,,Rector of Burnsall,,CCEd Person ID: 127796,Tophan,,
Topham,,Anthony,,d ? 1591,1567-1591,,Rector of Marton in Craven,,CCEd Person ID: 32992,,,
Town,,Henry,,d 1577,1556-1577,,Vicar of Broughton,,CCEd Person ID: 127824,Towne,,
Toyes,,Robert,,fl 1577,1577,,Reader at Hartlepool,,CCEd Person ID: 127856,Toies,(Tines in CCEd),
Trollope,,Francis,,d 1579,c 1577-1579,,Vicar of Sockburn,,CCEd Person ID: 127945,Trowloppe,Will made and proved in 1579 (North East Inheritance database),
Trotter,,James,,fl 1577,1577,,? Parishioner of Auckland St Andrew,,"Register 31, fol. 33 v",,,
Troutbeck,,Edward,,d ? 1606,1577,,Rector of Whitfield,,CCEd Person ID: 127938,,"Will dated 1602, proved 1606 (North East Inheritance database)",
Trowsdale,,John,,d 1588,1587-1588,,Vicar of Scalby,,CCEd Person ID: 127937,Trowsdaile,,
Tuggan,,George,,fl 1577,1577,,? Churchwarden of Ilderton,,"Register 31, fol. 31 r",,,
Tunstall,,John,,d ? 1630,1606-1630,,Rector of Clayworth,,CCEd Person ID: 127695,,,
Tunstall,,John,,fl 1577,1577,,Rector of Haughton Le Skerne,,CCEd Person ID: 127925,,,
Turnell,,William,,d ? 1618,1602-1618,,Rector of Finningley,,CCEd Person ID: 127932,,Will made 23 December 1617 and proved 13 January 1617/18 (YAS 93),
Turner,,Robert,,fl 1577,1577,,? Churchwarden of Morpeth,,"Register 31, fol. 30 v",,"Presumably churchwarden, but not named as such",
Turner,,John,,fl 1577,1577,,Parishioner of Merrington,,"Register 31, fol. 33 r",,,
Turton,,Henry,,d ? 1617,1568-1617,,Vicar of Royston,,CCEd Person ID: 135297,,,
Turvin,,George,,d ? 1617,1605-1617,,Rector of Babworth,,CCEd Person ID: 135300,,,
Tyas,,John,,d 1580,1556-1580,,Rector of Treeton,,CCEd Person ID: 135304,,,
Unthank,,Thomas,,fl 1577,1577,,of Ford,,"Register 31, fol. 31 r",Unthanke,Presumably churchwarden,
Usher,,Robert,,d ? 1609,1580-1609,,Vicar of Silkstone,,CCEd Person ID: 127985,,,
Utley,,Samuel,,d ? 1633,1609-1633,,Vicar of Kellington,,CCEd Person ID: 127950,,,
Vicars,,Thomas,,d ? 1637,c 1592-1637,,Vicar of Beckingham and Walkingham,,CCEd Person ID: 127981,Viccars,,
Vicars,,Christopher,,fl 1577,1577,,Churchwarden of Auckland St Helen,,"Register 31, fol. 33 v",,,
Vincent,,Thomas,,d ? 1633,1633-1633,,Vicar of Blyth,,CCEd Person ID: 127994,,,
Vipont,,Peter,,fl 1577,1577,,Churchwarden of Garrigill,,"Register 31, fol. 29 v",Veapon,,
Vipont,,Nicholas,,fl 1577,1577,,Churchwarden of Garrigill,,"Register 31, fol. 29 v",Veapon,,
Vipont,,Thomas,,fl 1577,1577,,? Churchwarden of Kirkhaugh,,"Register 31, fol. 29 v",,"Not described as 'warden', but presumably listed as such",
Waddell,,John,,fl 1577,1577,,? Churchwarden of Tughall,,"Register 31, fol. 31 v",,,
Wake,,Ralph,,fl 1577,1577,,Curate of Tughall,,CCEd Person ID: 236565,,,
Walker,,Edmund,,d 1617,1583-1617,,Vicar of Stillingfleet,,CCEd Person ID: 128044,,,
Walker,,Giles,,d ? 1619,1598-1619,,Vicar of Hayton,,CCEd Person ID: 63000,,,
Walker,,Thomas,,d 1586,0000-1586,,? Vicar of North Frodingham,,CCEd Record ID: 100939,,,
Walker,,Richard,,fl 1577,1577,,? Churchwarden of Belford,,"Register 31, fol. 31 v",,,
Walker,,Richard,,fl 1577,1577,,Churchwarden of Sockburn,,"Register 31, fol. 32 v",,,
Walker,,William,,d after 1640,,,of Upper Silton,,Register 32,,,
Walker,,George,,d ? 1629,,,of Osbaldwick,,Register 32,,,
Wall,,Thomas,,fl 1577,1577,,Vicar of Bishopton,,CCEd Person ID: 128020,,,
Wallace,,Hugh,,fl 1577,1577,,Curate of Garrigill,,CCEd Person ID: 128024,Wallas,,
Wallace,,Richard,,d ? 1603,1577,,Parishioner of Alston,,"Register 31, fol. 29 v",Wallas,Perhaps the Richard Wallesse of Alston who died in 1603 (North East Inheritance database),
Wallace,,John,junior,fl 1577,1577,,Churchwarden of Knarsdale,,"Register 31, fol. 29 v",,,
Wallace,,Robert,,fl 1577,1577,,Churchwarden of Knarsdale,,"Register 31, fol. 29 v",,,
Wallace,,Ralph,,d ? 1606,1577,,Churchwarden of Knarsdale,,"Register 31, fol. 29 v",,Presumably the individual whose will was dated 1606 and proved 1607 (North East Inheritance database),
Wallace,,George,,fl 1577,1577,,Churchwarden of Knarsdale,,"Register 31, fol. 29 v",,,
Waller,,George,,d 1620,1603-1620,,"Rector of South Otterington, moiety of Gamwell House",,CCEd Person ID: 43961,,,
Walsh,,Richard,,fl 1577,1577,,Parishioner of Boldon,,"Register 31, fol. 27 r",Walshe,,
Walton,,George,,fl 1577,1577,,Churchwarden of Durham St Nicholas,,"Register 31, fol. 27 r",,"Perhaps the George Walton, draper of Durham St Nicholas, whose will was proved in 1587 (North East Inheritance database)",
Walton,,William,,fl 1577,1577,,Parishioner of Alston,,"Register 31, fol. 29 v",,,
Wancliffe,,Edward,,fl 1577,1577,,? Churchwarden of Alnwick,,"Register 31, fol. 31 v",,,
Wandles,,Henry,,fl 1577,1577,,Curate of Hart,,CCEd Person ID: 126657,,,
Warburton,,Peter,,d ? 1630,,,"of Arley, Cheshire, esquire",,Register 32,Warberton,,
Ward,,George,,fl 1577,1577,,? Parishioner of Hurworth,,"Register 31, fol. 32 v",Warde,,
Ward alias Bloomer,,Edward,,fl 1577,1577,,of Muggleswick,,"Register 31, fol. 26 v",Warde,? Parishioner,
Wardell,,Thomas,,d ? c 1601,1577,,? Churchwarden of Longframlington,,"Register 31, fol. 31 v",,Perhaps the Thomas Wardall whose probate bond was dated in 1601 (North East Inheritance database),
Warriner,,Richard,,fl 1577,1577,,Vicar of Edlingham; Vicar of Bolton,,CCEd Person ID: 128133,,,
Warriner,,Godfrey,,d 1636,,,"of Eddingley, labourer",,Register 32,,,
Warwick,,Thomas,,fl 1577,1577,,Rector of Morpeth,,CCEd Person ID: 128138,Warwicke,,
Washington,,Bartholomew,,d ? 1622,1606-1622,,Rector of Burghwallis,,CCEd Person ID: 128139,,,
Water,,Michael,,d ? 1608,1593-1608,,Vicar of Darrington,,CCEd Person ID: 126668,,,
Watkin,,Edward,,d ? 1638,1612-1638,,Vicar of Carleton in Craven,,CCEd Person ID: 119776,,"Preacher, York diocese, 1612",
Watkins,,Nicholas,,d ? 1618,1577-1618,,Vicar of Clarborough,,CCEd Person ID: 119777,,,
Watmough,,Hugh,,d 1623,1608-1623,,Rector of Bury,,CCEd Person ID: 31514,Watmoughe,,
Watson,,Christopher,,d ? 1593,1577,,Rector of Ingram,,CCEd Person ID: 119780,,"Vicar of Marton, 1566-1572; Vicar of Adlingfleet, 1582-1593",
Watson,,Christopher,,d ? 1593,1582-1593,,Vicar of Adlingfleet,,CCEd Person ID: 119780,,,
Watson,,Cuthbert,,fl 1577,1577,,Vicar of Ellingham,,CCEd Person ID: 119781,,,
Watson,,John,,d 1616,1572-1616,,Vicar of Hutton Buscell,,CCEd Person ID: 126672,,,
Watson,,John,,d ? 1632,? 1632-? 1632,,Vicar of Giggleswick,,CCEd Person ID: 126677,,,
Watson,,William,,fl 1577,1577,,Curate of Simonburn,,CCEd Person ID: 128189,,,
Watson,,Thomas,,d 1614,1610-1614,,Rector of Londesborough,,CCEd Person ID: 139641,,,
Watson,,Anthony,,d 1611,1578-1611,,Vicar of Hawnby,,CCEd Person ID: 63161,,,
Watson,,John,,fl 1577,1577,,Churchwarden of Witton Gilbert,,"Register 31, fol. 26 v",,,
Watson,,James,,fl 1577,1577,,Churchwarden of Monk Hesleden,,"Register 31, fol. 26 v",,"Possibly the James Watson gentleman of Sheraton, Monk Hesleden, administration of whose goods was granted in 1614 (North East Inheritance database)",
Watson,,George,,fl 1577,1577,,Churchwarden of Monk Hesleden,,"Register 31, fol. 26 v",,"Perhaps the George Watson, husbandman of Monk Hesleden, whose will was proved in 1590  (North East Inheritance database)",
Watson,,Humphrey,,fl 1577,1577,,Churchwarden of Kelloe,,"Register 31, fol. 27 r",,,
Watson,,John,,fl 1577,1577,,Churchwarden of Esh,,"Register 31, fol. 27 r",,,
Watson,,John,,fl 1577,1577,,Churchwarden of Wallsend,,"Register 31, fol. 29 r",,,
Watson,,Thomas,,fl 1577,1577,,? Churchwarden of Ellingham,,"Register 31, fol. 31 v",,,
Watson,,Thomas,,fl 1577,1577,,? Churchwarden of Wooler,,"Register 31, fol. 32 r",,,
Watson,,Cuthbert,,fl 1577,1577,,? Churchwarden of Eglingham,,"Register 31, fol. 32 r",,,
Watson,,James,,d after 1638,,,"of Brotherton, butcher",,Register 32,,,
Watt,,John,,d ? 1642,,,Vicar of East Markham,,Register 32,,,
Waugh,,John,,fl 1577,1577,,? Churchwarden of Alnham,,"Register 31, fol. 32 r",Waghe,,
Weath,,Philip,,d ? 1634,1601-1634,,Rector of Hinderwell,,CCEd Person ID: 122884,,"(Wheate in CCEd); Preacher, Cleveland archdeaconry, 1605",
Webster,,Christopher,,d 1641,1595-1641,,Rector of Bossall,,CCEd Person ID: 127551,,,
Webster,,Richard,,d ? 1606,1581-1606,,Rector of Adel,,CCEd Person ID: 127556,,,
Webster,,William,,d ? 1616,1574-? 1612,,Vicar of Calverley,,CCEd Person ID: 127559,,,
Weddell,,Thomas,,fl 1577,1577,,Churchwarden of Longhoughton,,"Register 31, fol. 31 r",,,
Weddell,,Thomas,,fl 1577,1577,,? Churchwarden of Houghton Le Spring,,"Register 31, fol. 31 v",,,
Wells,,George,,d 1616,1575-1616,,Rector of Kirkby Knowle,,CCEd Person ID: 34338,,,
Wemyss,,Robert,,d ? 1624,1622-1624,,Vicar of Thirkleby,,CCEd Person ID: 135457,Wemies,"Vicar of Kirkleatham, 1613-1622; Preacher, York diocese, 1621",
West,,John,,d ? 1640,? 1640-? 1640,,Rector of Thwing,,CCEd Person ID: 135460,,,
Whalle,,Thomas,,d 1632,,,"of Haxby, labourer",,Register 32,,,
Wheatley,,John,,fl 1577,1577,,Churchwarden of Houghton Le Spring,,"Register 31, fol. 27 r",,,
Wheatley,,Adam,,d ? 1603,1577,,Churchwarden of Sedgefield,,"Register 31, fol. 32 r",,Presumably the Adam Wheathley of Sedgefield whose probate bond was dated 1603 (North East Inheritance database),
Wheaton,,Thomas,,d 1590, c 1577-1590,,Vicar of Coniscliffe,,CCEd Person ID: 135475,Wheton,Will made and proved in 1590 (North East Inheritance database),
