New Folio No. and Face,Position in volume,Format,Language,Entry No.,Entry Part,Section - Type,Printed,Document Notes,Editors' Notes,Condition - Conservation Survey,Subject - Main heading 1,Subject - Sub-heading 1,Subject - Sub-sub-heading 1,Subject - Main heading 2,Subject - Sub-heading 2,Subject - Sub-sub-heading 2,Subject - Main heading 3,Subject - Sub-heading 3,Subject - Sub-sub-heading 3,Subject - Main heading 4,Subject - Sub-heading 4,Subject - Sub-sub-heading 4
41 r - 41 r,,Parchment,Latin,557,,Archdeaconry of Cleveland,,commission to allow,,,Benefice and office holding,Retirement,prioress,Benefice and office holding,Elections,prioress,,,,,,
41 r - 41 r,,Parchment,Latin,558,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Absence,during pleasure,,,,,,,,,
41 r - 41 r,,Parchment,Latin,559,,Archdeaconry of Cleveland,,vacated entry,,,Benefice and office holding,Institutions,rector,,,,,,,,,
41 r - 41 r,,Parchment,Latin,560,,Archdeaconry of Cleveland,,vacated entry,,,Benefice and office holding,Inductions,rector,,,,,,,,,
41 r - 41 r,,Parchment,Latin,561,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
41 r - 41 r,,Parchment,Latin,562,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
41 r - 41 r,,Parchment,Latin,563,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
41 r - 41 r,,Parchment,Latin,564,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
41 r - 41 r,,Parchment,Latin,565,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
41 r - 41 r,,Parchment,Latin,566,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
41 v - 41 v,,Parchment,Latin,567,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
41 v - 41 v,,Parchment,Latin,568,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
41 v - 41 v,,Parchment,Latin,569,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Non-residence,fixed term,Benefice and office holding,Non-residence,service,,,,,,
41 v - 41 v,,Parchment,Latin,570,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,571,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,572,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Resignation,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,573,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,574,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,575,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Exchanges,,,,,,,,,,
41 v - 41 v,,Parchment,Latin,576,A,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
41 v - 41 v,,Parchment,Latin,576,B,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,577,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,578,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,579,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
42 r - 42 r,,Parchment,Latin,580,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
42 r - 42 r,,Parchment,Latin,581,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,582,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,583,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,584,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,585,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
42 r - 42 r,,Parchment,Latin,586,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,587,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,588,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
42 r - 42 r,,Parchment,Latin,589,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector (moiety),,,,,,,,,
42 r - 42 r,,Parchment,Latin,590,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector (moiety),,,,,,,,,
42 v - 42 v,,Parchment,Latin,591,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
42 v - 42 v,,Parchment,Latin,592,,Archdeaconry of Cleveland,,,,,"Sins, correction and forgiveness",Dispensations,"non-residence, fixed term",,,,,,,,,
42 v - 42 v,,Parchment,Latin,593,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
42 v - 42 v,,Parchment,Latin,594,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
42 v - 43 r,,Parchment,Latin,595,,Archdeaconry of Cleveland,,,,,Benefices,Vacancy,churches,Benefices,Vacancy,inquiries into,,,,,,
43 r - 43 r,,Parchment,Latin,596,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
43 r - 43 r,,Parchment,Latin,597,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
43 r - 43 r,,Parchment,Latin,598,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,rector,,,,,,,,,
43 r - 43 r,,Parchment,Latin,599,,Archdeaconry of Cleveland,,,,,No subject,No subject,No subject,,,,,,,,,
43 r - 43 r,,Parchment,Latin,600,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
43 r - 43 r,,Parchment,Latin,601,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
43 r - 43 r,,Parchment,Latin,602,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
43 r - 43 r,,Parchment,Latin,603,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
43 v - 43 v,,Parchment,Latin,604,,Archdeaconry of Cleveland,"Testamenta, p. 123",,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
43 v - 43 v,,Parchment,Latin,605,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
43 v - 43 v,,Parchment,Latin,606,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
43 v - 43 v,,Parchment,Latin,607,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
43 v - 43 v,,Parchment,Latin,608,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
43 v - 43 v,,Parchment,Latin,609,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector (moiety),,,,,,,,,
43 v - 43 v,,Parchment,Latin,610,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector (moiety),,,,,,,,,
43 v - 43 v,,Parchment,Latin,611,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Inductions,rector,,,,,,,,,
43 v - 43 v,,Parchment,French;Latin,612,,Archdeaconry of Cleveland,,two copies,,,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,vow of,,,,,,,,,
43 v - 43 v,,Parchment,Latin,613,,Archdeaconry of Cleveland,,commission to receive,,,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,vow of,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,"vow of, taking",,,,,,
43 v - 43 v,,Parchment,Latin,614,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,rector (moiety),,,,,,,,,
43 v - 43 v,,Parchment,Latin,615,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,rector (moiety),,,,,,,,,
44 r - 44 r,,Parchment,Latin,616,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
44 r - 44 r,,Parchment,Latin,617,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
44 r - 44 r,,Parchment,Latin,618,,Archdeaconry of Cleveland,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
44 r - 44 r,,Parchment,Latin,619,,Archdeaconry of Cleveland,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
44 r - 44 r,,Parchment,Latin,620,,Archdeaconry of Cleveland,,,"Folio 45 r headed 'Cleveland', but entry shows that it is a letter rel to the archdeaconry of the East Riding similar to that in folio 44 v rel to archdeaconry of Cleveland",,Corrodies and Pensions,Pensions,grants of,,,,,,,,,
44 v - 44 v,,Parchment,Latin,621,,Archdeaconry of Cleveland,,"numbers of men per benefice/religious house, by deanery, only",,,"Wars, rebellions and warfare",Muster,ordered,"Wars, rebellions and warfare",Muster,return of,,,,,,
45 r - 45 r,,Parchment,Latin,622,a,Archdeaconry of the East Riding,,"numbers of men per benefice/religious house, by deanery, only",,,"Wars, rebellions and warfare",Muster,ordered,"Wars, rebellions and warfare",Muster,return of,,,,,,
45 v - 45 v,,Parchment,,622,b,Archdeaconry of the East Riding,,,,,No subject,No subject,No subject,,,,,,,,,
46 r - 46 r,,Parchment,Latin,623,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
46 r - 46 r,,Parchment,Latin,624,a,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
46 v - 46 v,,Parchment,,624,b,Archdeaconry of the East Riding,,,,,No subject,No subject,No subject,,,,,,,,,
47 r - 47 v,,Parchment,Latin,625,,Archdeaconry of the East Riding,,,,,Buildings and structures,Surveys,"land, prior to building",Benefices,Appropriations,churches,,,,,,
47 v - 48 r,,Parchment,Latin,626,,Archdeaconry of the East Riding,,return of inquiry into,,,Buildings and structures,Surveys,"land, prior to building",,,,,,,,,
48 r - 49 r,,Parchment,Latin,627,,Archdeaconry of the East Riding,,,,,Buildings and structures,Surveys,"land, prior to building",Benefice and office holding,Induction,prior and convent,,,,,,
49 r - 49 v,,Parchment,Latin,628,,Archdeaconry of the East Riding,,and endowment,,,Benefices,Ordinances,vicarage,,,,,,,,,
50 r - 50 r,,Parchment,Latin,629,,Archdeaconry of the East Riding,,,,,Benefices,Appropriations,inquiries into,,,,,,,,,
50 r - 50 r,,Parchment,Latin,630,,Archdeaconry of the East Riding,,,,,Benefices,Appropriations,return of inquisition,,,,,,,,,
50 v - 50 v,,Parchment,Latin,631,,Archdeaconry of the East Riding,,,,,Benefices,Appropriations,churches,,,,,,,,,
51 r - 51 r,,Parchment,Latin,632,,Archdeaconry of the East Riding,,and endowment,,,Benefices,Ordinances,vicarage,,,,,,,,,
51 v - 51 v,,Parchment,Latin,633,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
51 A r - 51 A r,folio 51 A between folio 51 and folio 52,Parchment,,634,a,Archdeaconry of the East Riding,,,,,No subject,No subject,No subject,,,,,,,,,
51 A v - 51 A v,folio 51 A between folio 51 and folio 52,Parchment,Latin,634,b,Archdeaconry of the East Riding,,,,,"Administrative Units, Ecclesiastical",Archdioceses,licences to travel in,,,,,,,,,
52 r - 52 r,,Parchment,Latin,635,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
52 r - 52 r,,Parchment,Latin,636,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
52 r - 52 r,,Parchment,Latin,637,,Archdeaconry of the East Riding,,,,,"Sins, correction and forgiveness",Dispensations,"absence, fixed term",,,,,,,,,
52 r - 52 r,,Parchment,Latin,638,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
52 r - 52 r,,Parchment,Latin,639,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
52 r - 52 r,,Parchment,Latin,640,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,641,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,642,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,643,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,644,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,645,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
52 r - 52 r,,Parchment,Latin,646,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
52 v - 52 v,,Parchment,Latin,647,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
52 v - 52 v,,Parchment,Latin,648,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
52 v - 52 v,,Parchment,Latin,649,,Archdeaconry of the East Riding,,commission for,,,"Churches, chantries and chapels",Churchyard,reconsecration ('reconciliatio') ,,,,,,,,,
52 v - 52 v,,Parchment,Latin,650,,Archdeaconry of the East Riding,,,,,Crime and punishment,"Clerks, criminous",commission to receive and seek out,,,,,,,,,
52 v - 52 v,,Parchment,Latin,651,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
52 v - 52 v,,Parchment,Latin,652,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
52 v - 52 v,,Parchment,Latin,653,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
52 v - 52 v,,Parchment,Latin,654,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
52 v - 52 v,,Parchment,Latin,655,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Exchanges,,,,,,,,,,
52 v - 52 v,,Parchment,Latin,656,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Non-residence,fixed term,Benefice and office holding,Non-residence,"synods, not to attend",,,,,,
53 r - 53 r,,Parchment,Latin,657,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
53 r - 53 r,,Parchment,Latin,658,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
53 r - 53 r,,Parchment,Latin,659,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
53 r - 53 r,,Parchment,Latin,660,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
53 r - 53 v,,Parchment,Latin,661,,Archdeaconry of the East Riding,,"in all causes rel to rectory, and to make exchange of benefice",,,"Occupations, offices and status",Proctors,appointment,,,,,,,,,
53 v - 53 v,,Parchment,Latin,662,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
53 v - 53 v,,Parchment,Latin,663,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
53 v - 53 v,,Parchment,Latin,664,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Inductions,rector,,,,,,,,,
53 v - 53 v,,Parchment,Latin,665,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
53 v - 53 v,,Parchment,Latin,666,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
53 v - 53 v,,Parchment,Latin,667,,Archdeaconry of the East Riding,,,,,"Sins, correction and forgiveness",Penance,"permission for, fixed term",,,,,,,,,
53 v - 53 v,,Parchment,Latin,668,,Archdeaconry of the East Riding,,,,,"Sins, correction and forgiveness",Penance,"permission for, fixed term",,,,,,,,,
53 v - 53 v,,Parchment,Latin,669,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Collations,vicar,,,,,,,,,
53 v - 53 v,,Parchment,Latin,670,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
53 v - 53 v,,Parchment,Latin,671,,Archdeaconry of the East Riding,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
53 v - 53 v,,Parchment,Latin,672,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Non-residence,fixed term,,,,,,,,,
54 r - 54 r,,Parchment,French;Latin,673,,Archdeaconry of the East Riding,,,,Edge torn and flaking,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,vow of,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,"vow of, taking",,,,,,
54 r - 54 r,,Parchment,Latin,674,,Archdeaconry of the East Riding,,,,Edge torn and flaking,"Courts, Ecclesiastical",Testament,,,,,,,,,,
54 r - 54 r,,Parchment,Latin,675,,Archdeaconry of the East Riding,,,,Edge torn and flaking,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
54 r - 54 r,,Parchment,Latin,676,,Archdeaconry of the East Riding,,mandate,,Edge torn and flaking,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
54 r - 54 r,,Parchment,Latin,677,,Archdeaconry of the East Riding,,,,Edge torn and flaking,Benefice and office holding,Institutions,vicar,,,,,,,,,
54 r - 54 r,,Parchment,Latin,678,,Archdeaconry of the East Riding,,,,Edge torn and flaking,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
54 r - 54 r,,Parchment,Latin,679,,Archdeaconry of the East Riding,,mandate,,Edge torn and flaking,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
54 r - 54 r,,Parchment,Latin,680,,Archdeaconry of the East Riding,,,,Edge torn and flaking,Benefice and office holding,Institutions,rector,,,,,,,,,
54 r - 54 r,,Parchment,Latin,681,,Archdeaconry of the East Riding,,mandate,,Edge torn and flaking,Benefice and office holding,Inductions,rector,,,,,,,,,
54 r - 54 v,,Parchment,Latin,682,,Archdeaconry of the East Riding,,,,Faint/Edge torn and flaking,Benefice and office holding,Inductions,rector,,,,,,,,,
54 v - 54 v,,Parchment,Latin,683,,Archdeaconry of the East Riding,,,,Faint/Edge torn and flaking,Benefice and office holding,Absence,fixed term,Benefice and office holding,Absence,"study, 'cum ex eo'",,,,,,
54 v - 54 v,,Parchment,Latin,684,,Archdeaconry of the East Riding,,,,Faint/Edge torn and flaking,"Occupations, offices and status",Proctor,"for church, of religious house",,,,,,,,,
54 v - 54 v,,Parchment,Latin,685,,Archdeaconry of the East Riding,,,,Faint/Edge torn and flaking,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
54 v - 54 v,,Parchment,Latin,686,,Archdeaconry of the East Riding,,mandate,,Faint/Edge torn and flaking,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
54 v - 54 v,,Parchment,Latin,687,,Archdeaconry of the East Riding,,,,Faint/Edge torn and flaking,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
54 v - 54 v,,Parchment,Latin,688,,Archdeaconry of the East Riding,,mandate,,Faint/Edge torn and flaking,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
54 v - 55 r,,Parchment,Latin,689,,Archdeaconry of the East Riding,,certification of ordination/declaration of Commissaries,,,"Dues and offerings, Ecclesiastical",Contributions,parish church,,,,,,,,,
55 r - 55 r,,Parchment,Latin,690,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
